Date,Site_ID,YSI_Depth_m,Temp_C,DO_%,DO_mgL,SPC_uScm,pH,Nitrate,Secchi_m,WaterDepth_m,Notes
20220831,SAR_P1,0,22.2,135.1,11.76,421.5,8.48,NA,0.5334,2.5908,
20220831,SAR_P1,0.5,21.3,133.7,11.78,420.8,8.49,NA,0.5334,2.5908,
20220831,SAR_P1,1,18.9,128.9,11.98,418.6,8.55,NA,0.5334,2.5908,
20220831,SAR_P1,1.5,18.3,109.3,10.29,420,8.45,NA,0.5334,2.5908,
20220831,SAR_P1,2,18,81.2,7.69,419.9,8.2,NA,0.5334,2.5908,Hit bottom 
20220831,SAR_P1,2.5,NA,NA,NA,NA,NA,NA,0.5334,2.5908,
20220831,SAR_P1,3,NA,NA,NA,NA,NA,NA,0.5334,2.5908,
20220831,SAR_P1,3.5,NA,NA,NA,NA,NA,NA,0.5334,2.5908,
20220831,SAR_P2,0,21.8,114,9.99,431.6,8.49,NA,0.4572,3.5052,
20220831,SAR_P2,0.5,21.8,114.2,10,431.5,8.44,NA,0.4572,3.5052,
20220831,SAR_P2,1,21.7,112.8,9.9,430.8,8.43,NA,0.4572,3.5052,
20220831,SAR_P2,1.5,20.6,108,9.76,432.7,8.41,NA,0.4572,3.5052,
20220831,SAR_P2,2,18.3,102.2,9.61,429.4,8.35,NA,0.4572,3.5052,
20220831,SAR_P2,2.5,18,87.5,8.28,429.9,8.32,NA,0.4572,3.5052,
20220831,SAR_P2,3,17.9,77.6,7.26,431.4,8.27,NA,0.4572,3.5052,Hit bottom 
20220831,SAR_P2,3.5,NA,NA,NA,NA,NA,NA,0.4572,3.5052,
20220831,SAR_P3,0,20,114.3,10.4,430.1,8.5,NA,0.6096,2.286,
20220831,SAR_P3,0.5,20,114.7,10.42,430.1,8.45,NA,0.6096,2.286,
20220831,SAR_P3,1,20,114.8,10.44,430,8.43,NA,0.6096,2.286,
20220831,SAR_P3,1.5,19,113.2,10.49,429.9,8.43,NA,0.6096,2.286,
20220831,SAR_P3,2,18,107.4,10.14,428.4,8.42,NA,0.6096,2.286,Hit bottom 
20220831,SAR_P3,2.5,NA,NA,NA,NA,NA,NA,0.6096,2.286,
20220831,SAR_P3,3,NA,NA,NA,NA,NA,NA,0.6096,2.286,
20220831,SAR_P3,3.5,NA,NA,NA,NA,NA,NA,0.6096,2.286,
20220902,ALS_P1,0,19.3,165.7,12.47,1603,9.23,NA,2.286,2.286,
20220902,ALS_P1,0.5,19.3,137.4,12.64,1602,9.2,NA,2.286,2.286,
20220902,ALS_P1,1,18.7,146.9,13.72,1599,9.2,NA,2.286,2.286,
20220902,ALS_P1,1.5,18.3,123.2,11.56,1596,9.16,NA,2.286,2.286,
20220902,ALS_P1,2,18.1,126.9,11.96,1594,9.15,NA,2.286,2.286,
20220902,ALS_P1,2.5,18.1,134.2,12.66,1594,9.16,NA,2.286,2.286,Hit bottom 
20220902,ALS_P1,3,NA,NA,NA,NA,NA,NA,2.286,2.286,
20220902,ALS_P1,3.5,NA,NA,NA,NA,NA,NA,2.286,2.286,
20220902,ALS_P2,0,19.5,135.8,12.46,1600,9.43,NA,4.2672,2.6482,
20220902,ALS_P2,0.5,19.4,137.3,12.56,1600,9.32,NA,4.2672,2.6482,
20220902,ALS_P2,1,19.3,136.6,12.56,1601,9.25,NA,4.2672,2.6482,
20220902,ALS_P2,1.5,19,137.2,12.77,1599,9.23,NA,4.2672,2.6482,
20220902,ALS_P2,2,18.7,135.6,12.59,1598,9.2,NA,4.2672,2.6482,
20220902,ALS_P2,2.5,18.2,129.4,12.13,1598,9.19,NA,4.2672,2.6482,
20220902,ALS_P2,3,18.2,129.8,12.19,1597,9.18,NA,4.2672,2.6482,
20220902,ALS_P2,3.5,17.9,105.4,9.83,1592,9.11,NA,4.2672,2.6482,
20220902,ALS_P2,4,17.9,102.4,9.6,1592,9.08,NA,4.2672,2.6482,
20220902,ALS_P3,0,19.9,134.9,12.37,1603,9.24,NA,2.1336,2.1336,
20220902,ALS_P3,0.5,19.9,138.8,12.6,1602,9.21,NA,2.1336,2.1336,
20220902,ALS_P3,1,19.8,138.8,12.6,1602,9.19,NA,2.1336,2.1336,
20220902,ALS_P3,1.5,19.6,137.1,12.52,1604,9.18,NA,2.1336,2.1336,
20220902,ALS_P3,2,19.2,159.5,14.74,1599,9.21,NA,2.1336,2.1336,Hit bottom 
20220902,ALS_P3,2.5,NA,NA,NA,NA,NA,NA,2.1336,2.1336,
20220902,ALS_P3,3,NA,NA,NA,NA,NA,NA,2.1336,2.1336,
20220902,ALS_P3,3.5,NA,NA,NA,NA,NA,NA,2.1336,2.1336,
20220907,WHE_P1,0,20.9,135.3,12.04,1137,9.1,NA,4.7244,5.6388,
20220907,WHE_P1,0.5,20.9,135.6,12.06,1137,9.12,NA,4.7244,5.6388,
20220907,WHE_P1,1,20.1,134.7,12.21,1137,9.1,NA,4.7244,5.6388,
20220907,WHE_P1,1.5,19.7,135.9,12.38,1138,9.1,NA,4.7244,5.6388,
20220907,WHE_P1,2,19.5,137.6,12.59,1137,9.11,NA,4.7244,5.6388,
20220907,WHE_P1,2.5,19.5,139,12.72,1137,9.11,NA,4.7244,5.6388,
20220907,WHE_P1,3,19.2,142.9,13.11,1135,9.13,NA,4.7244,5.6388,
20220907,WHE_P1,3.5,19,137.4,12.69,1136,9.11,NA,4.7244,5.6388,
20220907,WHE_P1,4,18.6,120.1,11.19,1137,9.63,NA,4.7244,5.6388,
20220907,WHE_P1,4.5,18.4,105.7,9.89,1136,8.95,NA,4.7244,5.6388,
20220907,WHE_P1,5,18.1,76.1,7.66,1138,8.82,NA,4.7244,5.6388,
20220907,WHE_P1,5.5,18.1,69.1,6.5,1138,8.75,NA,4.7244,5.6388,
20220907,WHE_P1,6,18,61.7,5.81,1339,8.71,NA,4.7244,5.6388,
20220907,WHE_P2,0,21.3,156.1,13.79,1132,9.43,NA,2.8956,2.8956,
20220907,WHE_P2,0.5,21.3,157,13.87,1132,9.41,NA,2.8956,2.8956,
20220907,WHE_P2,1,20.2,153,13.8,1131,9.34,NA,2.8956,2.8956,
20220907,WHE_P2,1.5,20,148.9,13.51,1130,9.31,NA,2.8956,2.8956,
20220907,WHE_P2,2,19.7,172.9,15.78,1127,9.37,NA,2.8956,2.8956,
20220907,WHE_P2,2.5,19.7,174.7,15.93,1127,9.37,NA,2.8956,2.8956,
20220907,WHE_P2,3,19.6,178.9,17.17,1126,9.39,NA,2.8956,2.8956,Hit bottom 
20220907,WHE_P2,3.5,NA,NA,NA,NA,NA,NA,2.8956,2.8956,
20220907,WHE_P3 ,0,21.4,136.2,12.02,1141,9.39,NA,1.9812,2.5908,
20220907,WHE_P3 ,0.5,21.4,137.1,12.08,1139,9.38,NA,1.9812,2.5908,
20220907,WHE_P3 ,1,21.2,136.1,12.06,1141,9.37,NA,1.9812,2.5908,
20220907,WHE_P3 ,1.5,20.5,143.6,12.92,1136,9.37,NA,1.9812,2.5908,
20220907,WHE_P3 ,2,20.2,168.6,15.24,1134,9.45,NA,1.9812,2.5908,
20220907,WHE_P3 ,2.5,20.2,168.4,15.2,1134,9.45,NA,1.9812,2.5908,Hit bottom 
20220907,WHE_P3 ,3,NA,NA,NA,NA,NA,NA,1.9812,2.5908,
20220907,WHE_P3 ,3.5,NA,NA,NA,NA,NA,NA,1.9812,2.5908,
20220912,ALS_P1,0,14.8,93.9,9.45,1691,8.87,NA,2.4384,2.4384,
20220912,ALS_P1,0.5,14.9,92.5,9.31,1690,9.01,NA,2.4384,2.4384,
20220912,ALS_P1,1,14.9,92.6,9.32,1689,9.1,NA,2.4384,2.4384,
20220912,ALS_P1,1.5,14.8,94.8,9.55,1691,9.11,NA,2.4384,2.4384,
20220912,ALS_P1,2,14.8,94.7,9.55,1692,9.11,NA,2.4384,2.4384,
20220912,ALS_P1,2.5,14.7,95.7,9.61,1691,9.11,NA,2.4384,2.4384,Hit bottom 
20220912,ALS_P1,3,NA,NA,NA,NA,NA,NA,2.4384,2.4384,
20220912,ALS_P1,3.5,NA,NA,NA,NA,NA,NA,2.4384,2.4384,
20220912,ALS_P2,0,15,90.1,9.04,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,0.5,15,90.3,9.06,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,1,15,90.3,9.06,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,1.5,15,90.4,9.07,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,2,15,90.4,9.06,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,2.5,15,90.5,9.07,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,3,15,90.1,9.04,1689,9.14,NA,4.572,4.572,
20220912,ALS_P2,3.5,15,87.9,8.82,1689,9.13,NA,4.572,4.572,
20220912,ALS_P2,4,14.9,77.1,7.75,1689,9.11,NA,4.572,4.572,
20220912,ALS_P2,4.5,14.9,76.7,7.71,1688,9.11,NA,4.572,4.572,
20220912,ALS_P3,0,14.7,88.5,8.93,1689,9.14,NA,2.7432,2.8956,
20220912,ALS_P3,0.5,14.8,89.4,9.01,1689,9.14,NA,2.7432,2.8956,
20220912,ALS_P3,1,14.7,89.3,9.01,1689,9.14,NA,2.7432,2.8956,
20220912,ALS_P3,1.5,14.6,88.3,8.94,1689,9.14,NA,2.7432,2.8956,
20220912,ALS_P3,2,14.3,81.1,8.25,1691,9.12,NA,2.7432,2.8956,
20220912,ALS_P3,2.5,14.3,82.5,8.4,1691,9.12,NA,2.7432,2.8956,Hit bottom 
20220912,ALS_P3,3,NA,NA,NA,NA,NA,NA,2.7432,2.8956,
20220912,ALS_P3,3.5,NA,NA,NA,NA,NA,NA,2.7432,2.8956,
20220912,SAR_P1,0,17.6,103.5,9.86,448.4,8.44,NA,0.381,2.7432,
20220912,SAR_P1,0.5,17.1,100.9,9.73,446.3,8.43,NA,0.381,2.7432,
20220912,SAR_P1,1,16.6,98,9.51,446.6,8.43,NA,0.381,2.7432,
20220912,SAR_P1,1.5,16.4,98.3,9.61,447,8.43,NA,0.381,2.7432,
20220912,SAR_P1,2,16.3,98.9,9.7,446.9,8.44,NA,0.381,2.7432,
20220912,SAR_P1,2.5,16.1,103.9,10.26,447.4,8.44,NA,0.381,2.7432,Hit bottom 
20220912,SAR_P1,3,NA,NA,NA,NA,NA,NA,0.381,2.7432,
20220912,SAR_P1,3.5,NA,NA,NA,NA,NA,NA,0.381,2.7432,
20220912,SAR_P2,0,18.3,98.9,9.3,458.7,8.38,NA,0.3048,3.3528,
20220912,SAR_P2,0.5,17.9,99.4,9.42,457.8,8.38,NA,0.3048,3.3528,
20220912,SAR_P2,1,16.4,99.9,9.76,456.8,8.44,NA,0.3048,3.3528,
20220912,SAR_P2,1.5,16.3,98.4,9.64,456.6,8.43,NA,0.3048,3.3528,
20220912,SAR_P2,2,15.9,93.9,9.26,457,8.41,NA,0.3048,3.3528,
20220912,SAR_P2,2.5,15.5,93.2,9.29,456.6,8.41,NA,0.3048,3.3528,
20220912,SAR_P2,3,15.5,90.9,9.06,456.6,8.4,NA,0.3048,3.3528,Hit bottom
20220912,SAR_P2,3.5,NA,NA,NA,NA,NA,NA,0.3048,3.3528,
20220912,SAR_P3,0,18.5,103.2,9.65,457.7,8.41,NA,0.381,2.286,
20220912,SAR_P3,0.5,18.1,103.3,9.72,458.2,8.45,NA,0.381,2.286,
20220912,SAR_P3,1,16.3,101.4,9.95,457.2,8.49,NA,0.381,2.286,
20220912,SAR_P3,1.5,15.8,102.7,10.17,456.1,8.51,NA,0.381,2.286,
20220912,SAR_P3,2,15.7,99.8,9.9,456.3,8.5,NA,0.381,2.286,Hit bottom 
20220912,SAR_P3,2.5,NA,NA,NA,NA,NA,NA,0.381,2.286,
20220912,SAR_P3,3,NA,NA,NA,NA,NA,NA,0.381,2.286,
20220912,SAR_P3,3.5,NA,NA,NA,NA,NA,NA,0.381,2.286,
20220920,GRN_P1,0,16,99.4,9.81,81.8,7.47,NA,3.048,10.668,
20220920,GRN_P1,0.5,16,99.2,9.78,81.8,7.48,NA,3.048,10.668,
20220920,GRN_P1,1,16,98.9,9.76,81.7,7.48,NA,3.048,10.668,
20220920,GRN_P1,1.5,16,98.8,9.75,81.7,7.47,NA,3.048,10.668,
20220920,GRN_P1,2,16,98.6,9.74,81.7,7.45,NA,3.048,10.668,
20220920,GRN_P1,2.5,16,98.1,9.7,81.8,7.44,NA,3.048,10.668,
20220920,GRN_P1,3,15.9,98.1,9.7,81.7,7.43,NA,3.048,10.668,
20220920,GRN_P1,3.5,15.9,97.8,9.67,81.7,7.42,NA,3.048,10.668,
20220920,GRN_P1,4,15.9,97.7,9.66,81.8,7.4,NA,3.048,10.668,
20220920,GRN_P1,4.5,15.9,97.4,9.63,81.8,7.39,NA,3.048,10.668,
20220920,GRN_P1,5,15.9,97.3,9.62,81.8,7.38,NA,3.048,10.668,
20220920,GRN_P1,5.5,15.9,97.3,9.63,81.8,7.38,NA,3.048,10.668,
20220920,GRN_P1,6,15.9,97.3,9.63,81.8,7.37,NA,3.048,10.668,
20220920,GRN_P1,6.5,15.9,97.3,9.62,81.8,7.37,NA,3.048,10.668,
20220920,GRN_P1,7,15.9,97.4,9.64,81.8,7.36,NA,3.048,10.668,
20220920,GRN_P1,7.5,15.9,97.4,9.64,81.8,7.36,NA,3.048,10.668,
20220920,GRN_P1,8,15.9,97.2,9.61,81.8,7.36,NA,3.048,10.668,
20220920,GRN_P1,8.5,15.9,96.9,9.58,81.8,7.36,NA,3.048,10.668,
20220920,GRN_P1,9,15.9,96.2,9.52,81.8,7.36,NA,3.048,10.668,
20220920,GRN_P1,9.5,15.8,94.7,9.38,81.8,7.36,NA,3.048,10.668,
20220920,GRN_P1,10,15.8,90.8,8.99,81.7,7.36,NA,3.048,10.668,
20220920,GRN_P2,0,16.1,103.5,10.45,81.8,7.24,NA,2.8956,13.1064,
20220920,GRN_P2,0.5,16.1,101.7,10.01,81.8,7.43,NA,2.8956,13.1064,
20220920,GRN_P2,1,16.1,101.4,9.99,81.8,7.45,NA,2.8956,13.1064,
20220920,GRN_P2,1.5,16.1,101.3,9.98,81.8,7.44,NA,2.8956,13.1064,
20220920,GRN_P2,2,16.1,101.2,9.97,81.9,7.44,NA,2.8956,13.1064,
20220920,GRN_P2,2.5,16.1,101.2,9.97,81.8,7.43,NA,2.8956,13.1064,
20220920,GRN_P2,3,16,101,9.96,81.8,7.42,NA,2.8956,13.1064,
20220920,GRN_P2,3.5,16,100.3,9.9,81.8,7.42,NA,2.8956,13.1064,
20220920,GRN_P2,4,16,100.1,9.86,81.8,7.4,NA,2.8956,13.1064,
20220920,GRN_P2,4.5,16,99.7,9.83,81.8,7.39,NA,2.8956,13.1064,
20220920,GRN_P2,5,16,99.4,9.8,81.8,7.38,NA,2.8956,13.1064,
20220920,GRN_P2,5.5,16,99.3,9.8,81.8,7.37,NA,2.8956,13.1064,
20220920,GRN_P2,6,16,99,9.77,81.7,7.37,NA,2.8956,13.1064,
20220920,GRN_P2,6.5,16,98.7,9.74,81.6,7.36,NA,2.8956,13.1064,
20220920,GRN_P2,7,16,98.5,9.72,81.4,7.36,NA,2.8956,13.1064,
20220920,GRN_P2,7.5,16,98.2,9.69,81.4,7.36,NA,2.8956,13.1064,
20220920,GRN_P2,8,16,98.4,9.72,81.4,7.36,NA,2.8956,13.1064,
20220920,GRN_P2,8.5,16,98.3,9.7,81.4,7.36,NA,2.8956,13.1064,
20220920,GRN_P2,9,15.9,98,9.7,81.3,7.36,NA,2.8956,13.1064,
20220920,GRN_P2,9.5,15.9,97.6,9.66,81.4,7.35,NA,2.8956,13.1064,
20220920,GRN_P2,10,15.9,97.5,9.56,81.3,7.36,NA,2.8956,13.1064,
20220920,GRN_P3,0,16.1,101.9,10.03,82.2,6.63,NA,2.8956,20.1168,
20220920,GRN_P3,0.5,16.1,101.6,10,82.2,6.71,NA,2.8956,20.1168,
20220920,GRN_P3,1,16.1,101.4,9.98,82.1,6.82,NA,2.8956,20.1168,
20220920,GRN_P3,1.5,16.1,101.3,9.97,82.1,6.84,NA,2.8956,20.1168,
20220920,GRN_P3,2,16.1,101.3,9.97,82.1,6.87,NA,2.8956,20.1168,
20220920,GRN_P3,2.5,16.1,101.3,9.97,82.1,6.87,NA,2.8956,20.1168,
20220920,GRN_P3,3,16.1,101,9.95,82.1,6.9,NA,2.8956,20.1168,
20220920,GRN_P3,3.5,16.1,100.8,9.93,82.1,6.94,NA,2.8956,20.1168,
20220920,GRN_P3,4,16.1,100.6,9.91,82.1,6.91,NA,2.8956,20.1168,
20220920,GRN_P3,4.5,16.1,100.5,9.89,82.1,6.93,NA,2.8956,20.1168,
20220920,GRN_P3,5,16.1,100.7,9.92,82.1,6.95,NA,2.8956,20.1168,
20220920,GRN_P3,5.5,16.1,100.8,9.93,82.1,6.97,NA,2.8956,20.1168,
20220920,GRN_P3,6,16.1,100.8,9.93,82.1,6.99,NA,2.8956,20.1168,
20220920,GRN_P3,6.5,16.1,100.8,9.92,82.1,7.01,NA,2.8956,20.1168,
20220920,GRN_P3,7,16.1,100.1,9.87,82.1,7.03,NA,2.8956,20.1168,
20220920,GRN_P3,7.5,16.1,100.3,9.9,82.1,7.03,NA,2.8956,20.1168,
20220920,GRN_P3,8,16.1,100.2,9.88,82.1,7.04,NA,2.8956,20.1168,
20220920,GRN_P3,8.5,16.1,100.4,9.89,82.1,7.05,NA,2.8956,20.1168,
20220920,GRN_P3,9,16.1,100.2,9.48,82.1,7.06,NA,2.8956,20.1168,
20220920,GRN_P3,9.5,16.1,98.1,9.73,82.1,7.07,NA,2.8956,20.1168,
20220920,GRN_P3,10,16,99.2,9.76,82.1,7.09,NA,2.8956,20.1168,No substantial drop offs when data was continued further down
20220912,SAR_P3,0,18.7,105.3,9.82,458.8,8.51,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P3,0.5,18.5,104.8,9.81,458.6,8.52,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P3,1,16.1,101.8,10.03,457.4,8.58,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P3,1.5,15.8,102.5,10.15,456.1,8.54,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P3,2,15.6,98.5,9.8,456.3,8.5,NA,0.381,2.286,DUPLICATE READINGS and hit bottom 
20220912,SAR_P3,2.5,NA,NA,NA,NA,NA,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P3,3,NA,NA,NA,NA,NA,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P3,3.5,NA,NA,NA,NA,NA,NA,0.381,2.286,DUPLICATE READINGS 
20220912,SAR_P2,0,18.5,98.8,9.24,458.7,8.44,NA,0.3048,3.3528,DUPLICATE READINGS 
20220912,SAR_P2,0.5,18,99.2,9.38,458.9,8.48,NA,0.3048,3.3528,DUPLICATE READINGS 
20220912,SAR_P2,1,16.4,99.9,9.76,457.4,8.49,NA,0.3048,3.3528,DUPLICATE READINGS 
20220912,SAR_P2,1.5,15.8,94.6,9.35,456.7,8.47,NA,0.3048,3.3528,DUPLICATE READINGS 
20220912,SAR_P2,2,15.6,93.6,9.3,457,8.45,NA,0.3048,3.3528,DUPLICATE READINGS 
20220912,SAR_P2,2.5,15.54,89.8,8.96,456.7,8.43,NA,0.3048,3.3528,DUPLICATE READINGS 
20220912,SAR_P2,3,15.4,89.6,8.94,456.7,8.42,NA,0.3048,3.3528,DUPLICATE READINGS and Hit bottom 
20220912,SAR_P2,3.5,NA,NA,NA,NA,NA,NA,0.3048,3.3528,DUPLICATE READINGS 
20220928,ALS_P1,0,12.4,92.8,9.86,1572,8.78,NA,2.5908,2.5908,
20220928,ALS_P1,0.5,12.4,92.4,9.81,1572,8.84,NA,2.5908,2.5908,
20220928,ALS_P1,1,12.4,92.1,9.79,1572,8.86,NA,2.5908,2.5908,
20220928,ALS_P1,1.5,12.4,93.1,9.91,1573,8.89,NA,2.5908,2.5908,
20220928,ALS_P1,2,12.2,94.1,10.06,1573,8.91,NA,2.5908,2.5908,
20220928,ALS_P1,2.5,12.2,94.1,10.05,1571,8.92,NA,2.5908,2.5908,Hit bottom 
20220928,ALS_P1,3,NA,NA,NA,NA,NA,NA,2.5908,2.5908,
20220928,ALS_P1,3.5,NA,NA,NA,NA,NA,NA,2.5908,2.5908,
20220928,ALS_P2,0,12.9,100,10.51,1572,8.99,NA,4.1148,2.7432,
20220928,ALS_P2,0.5,12.9,100.1,10.52,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,1,12.9,100.3,10.53,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,1.5,12.9,100.4,10.54,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,2,12.9,100.3,10.54,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,2.5,12.9,100.3,10.53,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,3,12.9,100.1,10.51,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,3.5,12.9,99.7,10.47,1572,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,4,12.9,96,10.11,1574,8.98,NA,4.1148,2.7432,
20220928,ALS_P2,4.5,12.7,91.2,9.63,1573,8.97,NA,4.1148,2.7432,Hit bottom 
20220928,ALS_P3,0,12.9,89.8,9.42,1572,8.94,NA,2.7432,7.432,
20220928,ALS_P3,0.5,12.9,89.5,9.4,1572,8.93,NA,2.7432,7.432,
20220928,ALS_P3,1,12.9,89.8,9.43,1572,8.94,NA,2.7432,7.432,
20220928,ALS_P3,1.5,12.9,90,9.46,1572,8.94,NA,2.7432,7.432,
20220928,ALS_P3,2,12.9,89.9,9.45,1572,8.94,NA,2.7432,7.432,
20220928,ALS_P3,2.5,12.8,90.3,9.53,1572,8.94,NA,2.7432,7.432,Hit bottom 
20220928,ALS_P3,3,NA,NA,NA,NA,NA,NA,2.7432,7.432,
20220928,ALS_P3,3.5,NA,NA,NA,NA,NA,NA,2.7432,7.432,
20220928,SAR_P1,0,14.7,118.6,12.02,416.1,8.53,NA,0.4572,2.4384,
20220928,SAR_P1,0.5,14.7,118.4,12.01,416,8.52,NA,0.4572,2.4384,
20220928,SAR_P1,1,14.6,118,11.99,415.9,8.53,NA,0.4572,2.4384,
20220928,SAR_P1,1.5,14.5,117.5,11.98,415.9,8.54,NA,0.4572,2.4384,
20220928,SAR_P1,2,14.3,116.8,11.93,415.8,8.55,NA,0.4572,2.4384,Hit bottom 
20220928,SAR_P1,2.5,NA,NA,NA,NA,NA,NA,0.4572,2.4384,
20220928,SAR_P1,3,NA,NA,NA,NA,NA,NA,0.4572,2.4384,
20220928,SAR_P1,3.5,NA,NA,NA,NA,NA,NA,0.4572,2.4384,
20220928,SAR_P2,0,14.2,106.8,10.96,424.2,8.45,NA,0.4572,3.6576,
20220928,SAR_P2,0.5,14.1,106.7,10.95,424.5,8.45,NA,0.4572,3.6576,
20220928,SAR_P2,1,14.1,106.7,10.96,424.5,8.45,NA,0.4572,3.6576,
20220928,SAR_P2,1.5,14.1,106.8,10.97,424.5,8.45,NA,0.4572,3.6576,
20220928,SAR_P2,2,14,107.6,11.01,424.4,8.46,NA,0.4572,3.6576,
20220928,SAR_P2,2.5,14,107.1,11.02,424.5,8.46,NA,0.4572,3.6576,
20220928,SAR_P2,3,14,107.2,11.02,424.4,8.46,NA,0.4572,3.6576,Hit bottom 
20220928,SAR_P2,3.5,NA,NA,NA,NA,NA,NA,0.4572,3.6576,
20220928,SAR_P3,0,14.6,109.2,11.1,424.5,8.43,NA,0.4572,2.3622,
20220928,SAR_P3,0.5,14.6,109.4,11.12,424.7,8.41,NA,0.4572,2.3622,
20220928,SAR_P3,1,14.5,109.3,11.13,424.6,8.41,NA,0.4572,2.3622,
20220928,SAR_P3,1.5,14.5,109.2,11.12,424.7,8.41,NA,0.4572,2.3622,
20220928,SAR_P3,2,14.4,109.2,11.15,424.6,8.41,NA,0.4572,2.3622,
20220928,SAR_P3,2.5,NA,NA,NA,NA,NA,NA,0.4572,2.3622,
20220928,SAR_P3,3,NA,NA,NA,NA,NA,NA,0.4572,2.3622,
20220928,SAR_P3,3.5,NA,NA,NA,NA,NA,NA,0.4572,2.3622,
20220930,GRY_P1,0,18.2,102.7,9.67,598,8.16,NA,3.3528,14.0208,
20220930,GRY_P1,0.5,18.2,102.3,9.62,599,8.16,NA,3.3528,14.0208,
20220930,GRY_P1,1,18.2,101.7,9.57,599,8.16,NA,3.3528,14.0208,
20220930,GRY_P1,1.5,18.2,100.4,9.45,599,8.16,NA,3.3528,14.0208,
20220930,GRY_P1,2,18.2,100.6,9.47,599,8.15,NA,3.3528,14.0208,
20220930,GRY_P1,2.5,18.2,102,9.6,598,8.15,NA,3.3528,14.0208,
20220930,GRY_P1,3,18.2,100.5,9.45,599,8.15,NA,3.3528,14.0208,
20220930,GRY_P1,3.5,18.2,100.1,9.42,598,8.15,NA,3.3528,14.0208,
20220930,GRY_P1,4,18.2,99.2,9.34,598,8.14,NA,3.3528,14.0208,
20220930,GRY_P1,4.5,18.2,98.7,9.28,599,8.14,NA,3.3528,14.0208,
20220930,GRY_P1,5,18.2,98.5,9.27,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,5.5,18.2,98.7,9.29,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,6,18.2,98.6,9.28,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,6.5,18.2,98.6,9.28,599,5.13,NA,3.3528,14.0208,
20220930,GRY_P1,7,18.2,98.1,9.24,599,5.13,NA,3.3528,14.0208,
20220930,GRY_P1,7.5,18.2,98.7,9.29,599,5.13,NA,3.3528,14.0208,
20220930,GRY_P1,8,18.2,98.9,9.3,599,8.14,NA,3.3528,14.0208,
20220930,GRY_P1,8.5,18.2,98.7,9.29,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,9,18.2,98.7,9.28,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,9.5,18.2,98.8,9.3,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,10,18.2,99.1,9.33,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,10.5,18.2,98.5,9.27,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,11,18.2,98.6,9.28,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,11.5,18.2,98.5,9.27,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,12,18.2,98.4,9.26,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,12.5,18.2,98.5,9.27,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,13,18.2,98.1,9.23,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,13.5,18.2,97.2,9.15,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,14,18.2,95.8,9.01,599,8.13,NA,3.3528,14.0208,
20220930,GRY_P1,14.5,18.2,95.6,9,599,8.12,NA,3.3528,14.0208,
20220930,GRY_P1,15,18.2,95,8.94,599,8.12,NA,3.3528,14.0208,
20220930,GRY_P2,0,18.1,98.2,9.27,599,8.14,NA,1.2192,12.16152,
20220930,GRY_P2,0.5,18.1,98.1,9.25,599,8.14,NA,1.2192,12.16152,
20220930,GRY_P2,1,18.1,98.2,9.27,599,8.14,NA,1.2192,12.16152,
20220930,GRY_P2,1.5,18.1,97.7,9.22,599,8.14,NA,1.2192,12.16152,
20220930,GRY_P2,2,18.1,98.1,9.26,599,8.14,NA,1.2192,12.16152,
20220930,GRY_P2,2.5,18.1,97.9,9.22,599,8.14,NA,1.2192,12.16152,
20220930,GRY_P2,3,18.1,97.8,9.23,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,3.5,18.1,97.5,9.21,599,8.13,NA,1.2192,12.16152,
