Site_ID_pseudonym,Reservoir_ID,Reservoir_Name,Sample_ID,Collection_Date,Species_Name,biomass_ugL,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Nauplii_general,0.003586597,0.03117823,0.18,Nauplii,NA,NA,NA_ NA,Nauplii
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210602,6/2/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Cladocera_general,1.290279,0.1211556,1.308,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Chydorus_sphaericus,NA,0.000127398,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Holopedium_gibberum,0.000898217,0.001656175,0.431,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Calanoida_general,0.166249,0.03452488,0.993,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Leptodiaptomus_ashlandi,NA,0.001273981,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,H_Shoshone,0.03581268,0.002293166,1.564,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Cyclopoida_general,0.08397246,0.04369754,0.776,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Cyclops_bicuspidatus_thomasi,0.0159922,0.009427458,0.752,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Keratella_quadrata,4.25E-15,0.000127398,0.113,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Nauplii_general,0.004487015,0.03605366,0.186,Nauplii,NA,NA,NA_ NA,Nauplii
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210707,7/7/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Cladocera_general,0.03903832,0.006536271,1.067,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Moina_spp,0.01119704,0.001667416,1.006,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Chydorus_sphaericus,0.000627555,0.001133843,0.244,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Calanoida_general,0.03205469,0.01153852,0.803,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,H_Shoshone,0.0153181,0.000933753,1.594,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Cyclopoida_general,0.002641049,0.001934203,0.712,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Cyclops_bicuspidatus_thomasi,0.001042992,0.000466877,0.806,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Mites_general,NA,6.67E-05,0.488,Arachnida,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Nauplii_general,0.000730698,0.003001349,0.246,Nauplii,NA,NA,NA_ NA,Nauplii
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20210903,9/3/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Cladocera_general,0.05315441,0.006226655,1.21,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_rosea,0.01560501,0.000644137,1.747,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Diaphanosoma_birgei,0.00937871,0.004831025,0.814,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Calanoida_general,0.07972568,0.01749905,0.972,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Leptodiaptomus_ashlandi,0.000810702,0.000214712,0.904,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,H_Shoshone,NA,0.000751493,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Cyclopoida_general,0.00717504,0.002791259,0.835,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Cyclops_bicuspidatus_thomasi,0.001853345,0.000858849,0.799,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Mites_general,NA,0.000107356,0.46,Arachnida,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Nauplii_general,0.001346573,0.01202389,0.178,Nauplii,NA,NA,NA_ NA,Nauplii
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,WHE,Wheatland 3,WHE_P2_20220907,9/7/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Cladocera_general,0.02162452,0.002278462,1.256,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Daphnia_pulicaria,0.007379574,0.000195297,2.043,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Daphnia_rosea,0.03619123,0.000846286,2.134,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Chydorus_sphaericus,NA,6.51E-05,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Calanoida_general,0.03982589,0.00546831,1.165,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,H_Shoshone,0.2712211,0.002603957,3.254,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Cyclopoida_general,0.001457012,0.00123688,0.686,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Cyclops_bicuspidatus_thomasi,0.000425392,0.000130198,0.887,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Rotifera_general,NA,6.51E-05,0.167,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,WHE,Wheatland 3,WHE_P2_20221017,10/17/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
